lat,lon,ele
-33.400228299,-70.69686292,505.304
-33.398800894,-70.692601195,505.163
-33.397403409,-70.68740681,510.335
-33.395192918,-70.683114128,508.146
-33.393012362,-70.677888178,508.0
-33.391914333,-70.675508349,509.17
-33.389311313,-70.671198852,510.684
-33.386661941,-70.668287861,510.0
-33.384388284,-70.665858919,508.908
-33.380169683,-70.662881855,506.389
-33.377079195,-70.661352167,507.485
-33.374333889,-70.661238014,507.494
-33.373911048,-70.66215493,510.242
-33.375734362,-70.66643598,503.644
-33.376426562,-70.669268541,504.086
-33.379394686,-70.674531119,506.565
-33.381247447,-70.6778782,505.0
-33.383476477,-70.681707654,504.924
-33.384560133,-70.68455587,504.182
-33.38528253,-70.6864547,498.996
-33.386742502,-70.689785383,506.5
-33.390084185,-70.695528008,503.667
-33.39190453,-70.699807539,501.549
-33.393409528,-70.701736691,507.349
-33.394891711,-70.705047011,523.73
-33.397160348,-70.708381233,554.271
-33.3993255,-70.71226325,502.221
-33.400450597,-70.713712561,501.378
-33.402651512,-70.718016431,498.609
-33.404102499,-70.72135465,498.123
-33.405932021,-70.725172377,493.0
-33.407436136,-70.727099808,494.0
-33.408156585,-70.728999603,492.219
-33.409957661,-70.733749193,490.924
-33.412181492,-70.73757591,481.293
-33.414378045,-70.742773618,488.25
-33.416180396,-70.747077024,488.477
-33.417277714,-70.749455171,486.961
-33.419455774,-70.754680821,485.075
-33.421318422,-70.757554397,483.0
-33.42355613,-70.760908622,477.469
-33.42546365,-70.762377556,477.669
-33.428121143,-70.764807895,480.073
-33.431512655,-70.768666694,481.533
-33.434932969,-70.771588675,481.304
-33.43688277,-70.771652241,478.04
-33.43689789,-70.771184504,478.956
-33.436208692,-70.768352727,484.0
-33.43511442,-70.765975826,481.899
-33.434754698,-70.765027622,483.017
-33.433705582,-70.761247857,484.0
-33.432236148,-70.758390189,483.0
-33.431111196,-70.756948107,481.987
-33.429251101,-70.754076764,484.775
-33.426609948,-70.751178199,481.758
-33.425483776,-70.749736358,483.0
-33.423238336,-70.746837679,487.789
-33.422117349,-70.745384735,485.385
-33.420608566,-70.743473463,489.095
-33.418395381,-70.739194708,489.698
-33.416188879,-70.73490197,489.026
-33.41437329,-70.730622649,492.0
-33.411054576,-70.72441681,493.643
-33.409222676,-70.720605031,495.881
-33.408503629,-70.718704701,497.387
-33.406319668,-70.713934265,501.086
-33.405244009,-70.711081438,500.322
-33.403773377,-70.708217962,502.757
-33.401203969,-70.702976426,504.142
-33.397566803,-70.694421318,505.564
-33.39501057,-70.688712739,505.0
-33.393536573,-70.685850506,507.938
-33.391747064,-70.680639541,505.377
-33.390242204,-70.678710049,506.356
-33.388421734,-70.674431894,508.031
-33.38730799,-70.672517958,508.309
-33.385456563,-70.669172397,509.0
-33.381722065,-70.66341329,507.57
-33.379477038,-70.66005072,510.948
-33.37795466,-70.658586077,507.511
-33.375693461,-70.65568908,506.496
-33.372667568,-70.652291253,507.298
-33.37074751,-70.651273967,506.714
-33.37074751,-70.651273967,506.714
-33.371832003,-70.653658528,505.171
-33.374078984,-70.657022737,507.911
-33.375194656,-70.658937957,508.524
-33.377079195,-70.661352167,507.485
-33.379278787,-70.666115012,508.986
-33.381492722,-70.670411068,506.194
-33.382215288,-70.672309649,506.008
-33.384021518,-70.677056063,505.459
-33.386549779,-70.683700941,505.813
-33.387994296,-70.687497997,505.779
-33.38832476,-70.689380895,506.017
-33.389738442,-70.694111814,506.117
-33.390460516,-70.696010392,502.239
-33.391543538,-70.69885824,504.394
-33.392612842,-70.705353176,591.966
-33.39375434,-70.709051755,689.59
-33.395536847,-70.715159147,617.045
-33.396716905,-70.721019422,497.549
-33.397413261,-70.723846347,496.105
-33.398797499,-70.727261084,491.329
-33.400644868,-70.730612372,492.205
-33.401379319,-70.732496632,497.243
-33.402511712,-70.734833292,491.975
-33.40442204,-70.736308058,488.732
-33.405562114,-70.737290169,489.018
-33.407787503,-70.740669989,487.986
-33.411617462,-70.743156972,485.054
-33.415022119,-70.746568974,487.028
-33.419156895,-70.751859791,485.965
-33.420659078,-70.753784849,486.0
-33.422506092,-70.757125998,484.361
-33.425057769,-70.762832504,478.595
-33.425762747,-70.765198217,476.673
-33.427486808,-70.772283039,478.562
-33.428832395,-70.778896638,479.175
-33.428738673,-70.781712612,477.128
-33.42751909,-70.783085488,480.723
-33.424781671,-70.783002985,478.513
-33.424390515,-70.782991178,477.305
-33.422888537,-70.78106539,475.395
-33.421433652,-70.777730757,471.484
-33.420714107,-70.775828719,476.446
-33.418867628,-70.772482009,475.94
-33.417052578,-70.768196537,475.605
-33.415973022,-70.765343729,480.0
-33.415643601,-70.763456919,481.696
-33.414155288,-70.761063294,480.918
-33.413825607,-70.759177092,482.553
-33.41315079,-70.755873184,481.857
-33.411708666,-70.752074316,484.998
-33.411017277,-70.749240682,483.148
-33.409980098,-70.744990297,486.961
-33.408535447,-70.741639409,485.272
-33.405981025,-70.736373407,488.859
-33.403374571,-70.73117643,490.913
-33.402653707,-70.729275703,492.0
-33.400789451,-70.726395204,495.977
-33.397883401,-70.721071915,495.946
-33.396138024,-70.718073726,541.869
-33.393748255,-70.714028068,701.799
-33.390322303,-70.708845144,770.169
-33.387984406,-70.705119752,641.15
-33.38681613,-70.703250628,570.096
-33.384174325,-70.698515436,553.826
-33.383015476,-70.69571698,506.838
-33.38117822,-70.691902434,500.758
-33.380501741,-70.68860166,502.966
-33.380201997,-70.68578382,502.0
-33.379540816,-70.682016585,500.91
-33.378864213,-70.678716582,503.654
-33.377495511,-70.672584002,502.686
-33.376441909,-70.668801804,505.254
-33.373911048,-70.66215493,510.242
-33.372433391,-70.659289968,503.902
-33.370563077,-70.656408402,517.703
-33.36938563,-70.656359096,509.169
-33.368131296,-70.658643239,504.745
-33.36883982,-70.661009606,501.823
-33.369956216,-70.662925492,500.0
-33.371810915,-70.666274148,497.785
-33.37446518,-70.669187971,504.0
-33.376318847,-70.672535922,502.748
-33.378910363,-70.677315988,502.949
-33.381155314,-70.68067912,502.088
-33.38228528,-70.682127116,504.658
-33.383730306,-70.685925062,500.0
-33.386304735,-70.691170573,506.173
-33.387733924,-70.69543531,502.68
-33.390337673,-70.701112971,516.062
-33.392234069,-70.70441969,586.388
-33.39375434,-70.709051755,689.59
-33.394908952,-70.71182502,657.485
-33.396965735,-70.716252602,560.658
-33.397982423,-70.718712549,511.624
-33.399713277,-70.72353823,495.581
-33.401164695,-70.72687864,493.807
-33.401885226,-70.728779898,491.606
-33.403342825,-70.732113249,493.0
-33.404436678,-70.735841365,487.084
-33.405488859,-70.739177449,486.029
-33.406574307,-70.741575859,487.332
-33.408006788,-70.745390367,485.581
-33.40910528,-70.747770012,493.259
-33.410203662,-70.750149535,486.856
-33.411332454,-70.751593147,484.437
-33.412038183,-70.753960682,481.166
-33.41423246,-70.758721953,483.0
-33.416771244,-70.764900784,479.0
-33.41860265,-70.768715014,479.0
-33.420385875,-70.773938802,473.97
-33.421872288,-70.776334246,472.114
-33.421105437,-70.775840752,475.947
-33.421152755,-70.774432444,475.337
-33.420448997,-70.772061309,479.0
-33.419369643,-70.769208851,479.62
-33.418320626,-70.765420791,480.439
-33.417645975,-70.762117193,482.526
-33.416204295,-70.758319489,482.385
-33.415498769,-70.75595251,483.796
-33.41446355,-70.751699827,484.0
-33.413741901,-70.74980223,485.848
-33.412298352,-70.746006863,481.453
-33.410833562,-70.743131655,488.274
-33.409392156,-70.739777272,490.161
-33.409069329,-70.737437381,491.424
-33.40757565,-70.734604429,490.0
-33.406478984,-70.732222188,498.324
-33.404614077,-70.729344278,493.359
-33.403485505,-70.727898328,494.114
-33.400414232,-70.725911788,494.63
-33.399305033,-70.723992575,494.814
-33.397092204,-70.72150224,496.468
-33.395704645,-70.719004044,553.389
-33.394042883,-70.715485994,650.57
-33.393036601,-70.713033057,764.958
-33.392266633,-70.712092122,820.266
-33.389931293,-70.707924136,718.518
-33.389144849,-70.70517514,658.986
-33.387630222,-70.699614582,506.469
-33.386166605,-70.695373513,503.0
-33.384391363,-70.689691811,502.891
-33.383323012,-70.686376282,501.956
-33.382600493,-70.684477244,504.0
-33.381531972,-70.681161803,502.427
-33.380055942,-70.678297374,501.201
-33.379694584,-70.677347811,501.497
-33.378625836,-70.674032387,504.053
-33.377510851,-70.672117234,503.078
-33.376034306,-70.669252421,504.276
-33.374919089,-70.667337058,503.584
-33.374165237,-70.666371271,502.995
-33.372703466,-70.663039388,504.043
-33.370032863,-70.660591853,503.221
-33.368901161,-70.659142701,501.127
-33.366575981,-70.658110952,501.199
-33.36423657,-70.657545395,497.748
-33.36229308,-70.657459148,505.0
-33.359527535,-70.658274768,505.299
-33.359893927,-70.658760255,501.594
-33.361723049,-70.662116623,496.62
-33.36282486,-70.664500445,497.865
-33.363957074,-70.665950214,497.0
-33.366236667,-70.668382385,496.275
-33.370417018,-70.672762417,501.554
-33.372695014,-70.675193328,500.909
-33.375349332,-70.678106705,501.0
-33.376480036,-70.679555236,502.131
-33.379932949,-70.682032376,499.925
-33.38258513,-70.684944147,504.0
-33.383714959,-70.686391971,500.637
-33.38556703,-70.689738606,504.941
-33.387779914,-70.694034368,503.004
-33.38928556,-70.695964084,504.471
-33.391856151,-70.701665584,522.23
-33.393749827,-70.706789965,597.839
-33.3952744,-70.709602348,639.978
-33.397709933,-70.715868643,557.053
-33.399387552,-70.721648411,494.271
-33.401461257,-70.729702905,492.688
-33.4025238,-70.733922411,490.839
-33.40320814,-70.737212839,488.0
-33.400892828,-70.736635698,490.009
-33.399044741,-70.733288685,535.695
-33.397223332,-70.730359613,508.373
-33.395039835,-70.725137068,497.207
-33.393280874,-70.72170071,536.998
-33.391223355,-70.716817881,682.909
-33.390663993,-70.712972819,831.064
-33.389932995,-70.711091818,859.866
-33.388391478,-70.706938268,685.782
-33.387575765,-70.703297303,572.872
-33.387207309,-70.701444648,530.136
-33.386516389,-70.698156829,503.885
-33.385759386,-70.695825102,501.734
-33.385428891,-70.693941435,500.559
-33.384360626,-70.69062575,501.775
-33.383668896,-70.687792767,502.054
-33.382946422,-70.685893677,502.0
-33.380732514,-70.681597071,502.365
-33.378533573,-70.676833233,505.321
-33.377057136,-70.67396841,501.83
-33.374072837,-70.669171865,504.0
-33.371041397,-70.665774965,500.053
-33.369124955,-70.664293358,501.013
-33.369848339,-70.666193173,499.427
-33.37291108,-70.668656682,502.836
-33.374011171,-70.671039174,505.114
-33.37627268,-70.673936432,502.072
-33.377764612,-70.676334544,503.186
-33.378848835,-70.67918346,502.032
-33.381485881,-70.682562411,503.541
-33.38258513,-70.684944147,504.0
-33.384798634,-70.689240452,501.468
-33.385459627,-70.693007389,502.347
-33.386181963,-70.694906464,502.831
-33.38726472,-70.698668118,505.153
-33.388408942,-70.70147089,523.582
-33.38955416,-70.705175906,655.788
-33.389931293,-70.707924136,718.518
-33.390316615,-70.71156461,872.8
-33.391288516,-70.71585406,711.388
-33.391125454,-70.718265156,642.274
-33.3913971,-70.720201481,595.618
-33.392408932,-70.723116061,531.603
-33.393453641,-70.726902825,538.284
-33.394552245,-70.729730298,544.852
-33.396769932,-70.733561604,567.568
-33.397818986,-70.736447966,554.267
-33.39885859,-70.738454413,490.735
-33.400652057,-70.742324689,487.845
-33.401751653,-70.744705652,484.712
-33.403950383,-70.749467172,482.697
-33.405755611,-70.754216478,483.1
-33.406477278,-70.756116724,480.636
-33.407935574,-70.759449414,480.0
-33.408623694,-70.762290896,478.989
-33.409327852,-70.76466317,478.546
-33.407823368,-70.762735304,480.025
-33.407479331,-70.761314381,479.806
-33.405646575,-70.757496108,481.337
-33.404187712,-70.754163324,482.001
-33.40385791,-70.752276203,481.827
-33.402066895,-70.747059494,485.145
-33.401013475,-70.743274385,486.723
-33.400329979,-70.740427536,485.814
-33.399778891,-70.735619686,499.314
-33.399442091,-70.732398626,514.225
-33.398538967,-70.725294758,491.382
-33.397869829,-70.721537251,497.0
-33.397316321,-70.716759221,544.426
-33.396393233,-70.711052877,574.391
-33.395275163,-70.704614826,514.842
-33.394223028,-70.700833388,504.797
-33.39356227,-70.697067529,503.902
-33.392840364,-70.6951693,502.303
-33.392133713,-70.692804228,503.065
-33.391050783,-70.689956875,505.183
-33.389998242,-70.686176037,504.24
-33.389276152,-70.684277829,504.764
-33.387831856,-70.680481345,505.195
-33.386010962,-70.676202368,504.758
-33.384505117,-70.674272165,506.0
-33.382291834,-70.669976668,505.77
-33.380846665,-70.666179727,505.271
-33.379777763,-70.662865585,507.547
-33.379431417,-70.661449978,509.173
-33.378346675,-70.658602443,504.091
-33.379130668,-70.658635196,505.957
-33.379853786,-70.660533436,507.659
-33.381330233,-70.663397051,508.537
-33.382459977,-70.664845091,511.379
-33.382775429,-70.667193592,509.897
-33.384235621,-70.670523617,508.248
-33.385303918,-70.673837508,507.112
-33.386748511,-70.677634009,507.34
-33.389337193,-70.682411143,506.196
-33.390420286,-70.685258346,504.547
-33.391864284,-70.689054577,507.962
-33.392586214,-70.690952663,508.31
-33.393638531,-70.694733368,501.03
-33.39470601,-70.698047444,504.971
-33.395427772,-70.699945575,502.54
-33.396073239,-70.704178329,507.226
-33.397167546,-70.707468458,540.923
-33.397838235,-70.711676364,523.756
-33.398369356,-70.718280753,518.417
-33.3989958,-70.721633851,495.118
-33.399321525,-70.723523715,496.872
-33.399581198,-70.72728994,493.612
-33.400236597,-70.731067168,492.01
-33.400969144,-70.734298436,490.489
-33.401304272,-70.736176373,490.673
-33.401601027,-70.7381052,488.958
-33.402293699,-70.740491345,485.743
-33.402989318,-70.742874411,485.613
-33.404826392,-70.746685935,483.957
-33.40553352,-70.749052807,484.0
-33.406993297,-70.752382935,485.421
-33.408091144,-70.754764493,481.867
-33.409173289,-70.757614353,480.426
-33.410223805,-70.761402255,478.776
-33.410927883,-70.763774062,479.273
-33.412007935,-70.766627957,478.861
-33.412336018,-70.76851829,479.59
-33.413040123,-70.77089064,479.0
-33.413696343,-70.774672316,478.706
-33.413616573,-70.777021218,477.986
-33.413554471,-70.778896841,476.233
-33.413492851,-70.780771593,472.669
-33.412648563,-70.782619579,475.604
-33.410346524,-70.781132269,473.79
-33.409249431,-70.778747661,474.345
-33.408152239,-70.776363087,476.0
-33.407039514,-70.774447138,474.691
-33.406333742,-70.772076174,475.801
-33.40559697,-70.770642603,476.898
-33.404499499,-70.768257929,478.271
-33.40341742,-70.765404523,477.138
-33.40231974,-70.763019795,477.955
-33.400892288,-70.758746832,477.999
-33.400217215,-70.755439255,480.581
-33.399151516,-70.752116011,483.021
-33.398462064,-70.749722024,484.536
-33.397068703,-70.745851578,484.585
-33.396372588,-70.743918129,483.111
-33.395713586,-70.74104337,503.456
-33.394698769,-70.738113496,641.381
-33.394113021,-70.735159315,673.207
-33.393026189,-70.731427163,606.796
-33.392659228,-70.729137995,580.664
-33.391870217,-70.727314307,590.757
-33.391124193,-70.724990543,560.003
-33.390123875,-70.721157725,563.206
-33.389113641,-70.718244468,614.673
-33.388474177,-70.71582256,670.068
-33.387886391,-70.71200267,717.925
-33.386769836,-70.709646211,697.249
-33.385270984,-70.707266202,646.13
-33.384556977,-70.705367561,676.563
-33.382639192,-70.70071351,656.365
-33.381019168,-70.697491832,499.257
-33.378401769,-70.692727981,499.179
-33.375809744,-70.68794685,501.915
-33.373940236,-70.685065363,500.185
-33.371739757,-70.680299121,501.283
-33.368329672,-70.676419015,500.012
-33.365719645,-70.672102864,500.072
-33.364210142,-70.670170067,502.36
-33.36230743,-70.668220904,496.315
-33.361112607,-70.668639637,497.989
-33.362245137,-70.670089522,498.322
-33.363362002,-70.672006518,500.143
-33.364447596,-70.674857817,497.012
-33.3655331,-70.677709122,496.362
-33.367042499,-70.679641698,498.898
-33.367766022,-70.68154246,498.511
-33.368851255,-70.68439357,498.596
-33.370329098,-70.687260345,499.975
-33.371429617,-70.689644002,496.906
-33.372137356,-70.692012014,496.526
-33.373976392,-70.695828803,498.674
-33.375469091,-70.698227666,498.712
-33.376231567,-70.70056032,561.883
-33.377813788,-70.703352641,551.421
-33.378932875,-70.705717054,522.516
-33.381137346,-70.710012977,543.13
-33.382560602,-70.71382319,597.395
-33.383936467,-70.717222893,503.679
-33.385746018,-70.721060463,500.604
-33.387216329,-70.723929205,498.395
-33.388668636,-70.72726828,502.898
-33.389820102,-70.729142793,524.232
-33.391800596,-70.733240268,645.353
-33.393296641,-70.736516525,709.376
-33.395292411,-70.741962636,493.751
-33.397453541,-70.745875053,480.627
-33.399574845,-70.751192593,483.449
-33.401050362,-70.754057363,480.307
-33.403588239,-70.760249618,479.019
-33.406910806,-70.766466501,477.279
-33.40869827,-70.771689856,477.686
-33.410171345,-70.774556459,475.632
-33.409795411,-70.774074135,477.473
-33.408667393,-70.772627128,475.635
-33.406802609,-70.76974662,477.597
-33.406050481,-70.76878179,477.604
-33.404953017,-70.766397243,478.0
-33.403494849,-70.763061617,478.022
-33.402366255,-70.761614091,477.573
-33.402397205,-70.760677032,479.725
-33.400923271,-70.757809826,478.093
-33.399856426,-70.754488274,481.918
-33.399151516,-70.752116011,483.021
-33.398443801,-70.750194271,487.506
-33.397765187,-70.747786182,482.03
-33.396738942,-70.744413072,484.26
-33.395695249,-70.7415146,494.861
-33.394668938,-70.738598368,621.131
-33.39372927,-70.735584854,691.782
-33.393381694,-70.733277887,639.407
-33.392642935,-70.730505294,596.336
-33.391454003,-70.728227526,586.845
-33.390371551,-70.724026604,539.151
-33.389284738,-70.721634583,541.083
-33.389047405,-70.719211052,595.753
-33.388407784,-70.716787395,635.735
-33.387399902,-70.713880883,673.483
-33.386294025,-70.711514383,669.383
-33.385612509,-70.708681782,678.381
-33.384113451,-70.706300798,641.01
-33.382268164,-70.702050955,682.257
-33.381055778,-70.699751755,568.336
-33.37983291,-70.696994439,498.928
-33.377978558,-70.693646934,500.129
-33.376093915,-70.691233003,500.0
-33.374224399,-70.688351482,498.806
-33.371977446,-70.684986724,502.0
-33.368959994,-70.681122653,499.744
-33.365155726,-70.677225937,499.648
-33.36474718,-70.677677302,494.723
-33.366178939,-70.681946506,500.0
-33.368396213,-70.686247233,497.736
-33.370220332,-70.690531958,500.189
-33.372452398,-70.694364599,498.171
-33.375017436,-70.70008027,558.822
-33.376979123,-70.704725624,516.639
-33.379162929,-70.709494418,538.366
-33.380978268,-70.713321213,577.717
-33.38275797,-70.716726279,503.126
-33.383449759,-70.719106599,487.635
-33.385297081,-70.722458036,487.849
-33.387126226,-70.72627977,483.654
-33.389398551,-70.73051283,539.454
-33.391383663,-70.734153602,639.793
-33.392762141,-70.738915059,659.291
-33.394449869,-70.743801392,486.643
-33.39568591,-70.750562084,482.024
-33.397850536,-70.755823217,481.01
-33.399231878,-70.761502296,478.235
-33.400659495,-70.76577606,476.58
-33.400989235,-70.767664816,478.716
-33.4016486,-70.771442627,478.626
-33.401508649,-70.775662513,473.212
-33.401415217,-70.7784763,474.58
-33.401352912,-70.780352388,475.87
-33.400176939,-70.780311803,472.441
-33.398294675,-70.777898562,474.626
-33.397211732,-70.775043868,474.956
-33.396474134,-70.773609675,473.31
-33.395391077,-70.770754876,477.523
-33.394261004,-70.769307075,478.0
-33.393554467,-70.766934887,476.796
-33.392439898,-70.765017916,481.503
-33.391356473,-70.762163073,483.092
-33.390649817,-70.75979099,481.092
-33.38955062,-70.757405003,475.634
-33.38769752,-70.754053368,479.698
-33.386223882,-70.751181072,483.864
-33.385176016,-70.747832353,480.437
-33.383364334,-70.743984165,481.49
-33.381617059,-70.739165063,497.709
-33.379832764,-70.735295236,529.001
-33.377550115,-70.730611175,482.98
-33.375728791,-70.725870102,487.244
-33.374329386,-70.720662678,492.226
-33.372898607,-70.716391456,489.009
-33.371844928,-70.712603189,492.058
-33.370759973,-70.709751077,495.16
-33.369297475,-70.706415352,494.905
-33.368636488,-70.702642679,492.909
-33.367959801,-70.699338014,494.064
-33.367267532,-70.696501187,498.499
-33.365804687,-70.693165868,498.185
-33.365143467,-70.689394118,498.088
-33.363680398,-70.686058768,495.047
-33.362625925,-70.682271679,493.453
-33.361933312,-70.679435432,493.073
-33.363128289,-70.679015669,495.0
-33.364229524,-70.681400088,493.195
-33.364953256,-70.683301273,494.832
-33.36605432,-70.685685577,497.955
-33.367548201,-70.68808548,500.737
-33.368649009,-70.690469599,498.309
-33.370111425,-70.693804131,497.39
-33.370850351,-70.69523762,497.197
-33.372343596,-70.697636967,497.285
-33.37380554,-70.700971148,544.019
-33.375752021,-70.705171315,536.589
-33.377208834,-70.708503474,535.443
-33.379024956,-70.7123312,547.469
-33.381547668,-70.717164641,496.533
-33.383699488,-70.722879136,483.271
-33.385117677,-70.72715859,483.229
-33.386201329,-70.73000949,494.404
-33.386932048,-70.732803794,509.098
-33.386941965,-70.732342028,506.431
-33.385809138,-70.729994856,493.981
-33.384725441,-70.727143947,483.992
-33.383233845,-70.724746019,484.501
-33.381401848,-70.720924746,485.031
-33.379894001,-70.718994588,487.381
-33.378781253,-70.717076785,520.333
-33.377668464,-70.715158974,526.81
-33.376160099,-70.713228424,491.31
-33.375077788,-70.710831705,494.572
-33.374301987,-70.710338414,498.147
-33.37246509,-70.706977419,493.889
-33.370192661,-70.703171556,491.599
-33.369453651,-70.701737843,495.008
-33.367647179,-70.697896059,493.871
-33.36574221,-70.695036395,496.672
-33.364609754,-70.693586901,497.699
-33.363870345,-70.692152884,496.049
-33.362753331,-70.690235585,494.139
-33.360912262,-70.686416376,493.824
-33.359008255,-70.684467305,493.0
-33.357906337,-70.682081965,494.761
-33.356395244,-70.680148273,494.977
-33.354868188,-70.678681933,493.121
-33.353734447,-70.677231408,495.429
-33.353293641,-70.678618375,493.139
-33.354427422,-70.680068982,495.877
-33.355923213,-70.682470537,490.719
-33.356678886,-70.683437428,494.625
-33.358567768,-70.685854494,493.624
-33.359638225,-70.68917527,495.405
-33.361904214,-70.692075061,494.0
-33.363005687,-70.694460231,494.283
-33.364122693,-70.696377576,494.882
-33.366356417,-70.700211995,500.2
-33.368558334,-70.704981504,494.244
-33.369281823,-70.706883186,493.544
-33.370382661,-70.70926783,498.103
-33.371860569,-70.712135342,492.491
-33.372583827,-70.714036905,491.954
-33.373307045,-70.715938489,489.905
-33.37404587,-70.717372103,489.635
-33.375492115,-70.721175161,487.687
-33.377377639,-70.723588992,486.07
-33.379231652,-70.726938423,483.005
-33.381090385,-70.730282612,482.927
-33.383028508,-70.73309226,490.915
-33.384540307,-70.735916599,552.889
-33.386435378,-70.738311303,674.991
-33.388965478,-70.742705209,637.726
-33.392303842,-70.747107075,528.765
-33.395665353,-70.751037447,483.29
-33.398304632,-70.753963172,481.371
-33.399809937,-70.755893625,480.099
-33.399856426,-70.754488274,481.918
-33.399528239,-70.752597983,481.503
-33.398131919,-70.748281882,482.326
-33.397068703,-70.745851578,484.585
-33.39644596,-70.742032336,489.065
-33.395713586,-70.74104337,503.456
-33.394728605,-70.737628831,655.557
-33.393742217,-70.734673172,659.107
-33.392248723,-70.729594619,592.509
-33.391859506,-70.72822704,593.751
-33.390335847,-70.724966314,555.145
-33.390057876,-70.722126132,540.48
-33.389786955,-70.720186126,583.594
-33.389113641,-70.718244468,614.673
-33.387735687,-70.714849208,666.087
-33.387044854,-70.712929569,676.08
-33.386294025,-70.711514383,669.383
-33.385168489,-70.709616608,676.277
-33.384470503,-70.70725037,622.035
-33.383377599,-70.704872413,704.381
-33.381862202,-70.702956684,669.41
-33.379478267,-70.699240762,509.329
-33.377870323,-70.696917975,496.159
-33.375231575,-70.693538355,496.428
-33.37333079,-70.691591336,498.726
-33.371398556,-70.690578711,499.801
-33.36952803,-70.68769636,500.0
-33.367641632,-70.685281051,497.974
-33.366116636,-70.683815946,499.02
-33.363458986,-70.680901009,495.722
-33.362326439,-70.679451285,492.409
-33.3592744,-70.67651955,495.57
-33.356976841,-70.674553981,495.489
-33.356221288,-70.673587061,499.603
-33.355812153,-70.674038506,497.35
-33.356536391,-70.6759404,496.35
-33.358425143,-70.678357512,493.632
-33.359526888,-70.680742632,492.8
-33.361037443,-70.682675946,494.8
-33.362925345,-70.685092298,496.645
-33.364011024,-70.687944546,495.224
-33.366228932,-70.692246208,500.0
-33.368477635,-70.695612344,496.587
-33.369955698,-70.698479626,498.955
-33.371056356,-70.700863821,498.648
-33.372141258,-70.703715609,492.461
-33.373301736,-70.705602076,494.0
-33.374786152,-70.708918626,535.511
-33.376223308,-70.711812849,496.739
-33.3780639,-70.715171648,541.532
-33.379121637,-70.718499568,492.227
-33.38023447,-70.720417408,485.264
-33.380957215,-70.722318329,484.208
-33.3820723,-70.724233953,483.191
-33.383533045,-70.727567769,483.281
-33.384620396,-70.730867409,488.511
-33.386504694,-70.734631337,547.666
-33.387637805,-70.736523441,594.355
-33.388775404,-70.738858551,665.16
-33.390207261,-70.741770129,638.781
-33.39269568,-70.747121458,510.189
-33.393767745,-70.749539927,484.092
-33.396721084,-70.75437562,480.196
-33.398933154,-70.758676625,479.756
-33.400814756,-70.761089607,475.989
-33.401175494,-70.762040799,479.266
-33.400077669,-70.759655873,478.615
-33.398227025,-70.75630572,481.0
-33.397520662,-70.753935111,483.926
-33.396408102,-70.752016964,483.174
-33.39570644,-70.7500868,483.316
-33.395036684,-70.747667777,481.92
-33.394350051,-70.745721315,491.734
-33.393268144,-70.743767616,494.546
-33.392662476,-70.740380992,592.612
-33.39207482,-70.736980043,700.69
-33.391362268,-70.735076046,632.515
-33.390184571,-70.732790435,582.35
-33.389403648,-70.730056467,530.521
-33.388668636,-70.72726828,502.898
-33.387574889,-70.724881448,490.539
-33.386224167,-70.719182991,550.636
-33.385585966,-70.716756872,559.792
-33.384579214,-70.713847245,556.643
-33.383900095,-70.711009411,627.276
-33.383184375,-70.70910969,593.612
-33.382110269,-70.706260602,628.063
-33.379858038,-70.702458108,581.202
-33.37708549,-70.696887119,499.905
-33.37447748,-70.692572673,497.357
-33.371853365,-70.688724949,498.0
-33.370752894,-70.686341383,500.119
-33.368851255,-70.68439357,498.596
-33.367750474,-70.682009748,498.742
-33.364323043,-70.678595985,494.85
-33.36163378,-70.676615232,495.882
-33.359714527,-70.675133355,494.014
-33.358959292,-70.674166579,497.746
-33.358125697,-70.675536798,499.253
-33.359558205,-70.679807628,492.874
-33.360250908,-70.682644348,494.337
-33.362391426,-70.68928471,495.65
-33.363414585,-70.694008012,493.763
-33.365208322,-70.699230352,494.901
-33.365932008,-70.701132178,498.027
-33.366624326,-70.703969631,493.862
-33.366954811,-70.705856289,493.917
-33.368417659,-70.709192182,492.393
-33.368748114,-70.711078967,490.564
-33.369471595,-70.712980865,491.757
-33.370509801,-70.717237711,489.0
-33.372318089,-70.72199267,489.998
-33.373733291,-70.726732809,485.238
-33.37445649,-70.728634785,488.998
-33.375570627,-70.732366654,479.028
-33.37589082,-70.733809923,484.632
-33.376491328,-70.737643588,512.557
-33.377264102,-70.73813806,532.082
-33.378335366,-70.741006087,479.626
-33.379786619,-70.7443547,478.602
-33.380520843,-70.745794083,480.0
-33.382006526,-70.74820277,475.882
-33.384210423,-70.752520491,477.926
-33.385718575,-70.754452138,478.452
-33.386786747,-70.757776373,477.005
-33.388247457,-70.761114546,483.39
-33.389692361,-70.764921692,476.923
-33.391922109,-70.768756165,478.917
-33.393005491,-70.771611465,477.0
-33.395218928,-70.775914604,474.769
-33.396333364,-70.777831498,475.684
-33.397400742,-70.78115582,474.0
-33.395454689,-70.780619859,474.0
-33.394340114,-70.778702761,474.33
-33.392832972,-70.776772146,473.801
-33.391749546,-70.773916485,475.129
-33.390634628,-70.771999077,474.947
-33.389503901,-70.770550791,476.769
-33.388420204,-70.767695001,476.0
-33.387304975,-70.765777379,477.0
-33.386943675,-70.764825429,475.0
-33.385482776,-70.761486683,480.35
-33.383958662,-70.76002404,477.0
-33.38248157,-70.757154082,479.214
